L_http,L_https,L_numHyphens,L_numParams,L_numSubDomains,L_paramLen,L_pathLen,M_app,M_hasFBUrl,M_hasFBappURL,M_hasFBeventURL,M_hasLink,M_hasMessage,M_hasPicture,M_hasStory,M_length_of_link,M_postType,T_!,T_!!,T_:(,T_:),T_?,T_??,T_avgSentLen,T_avgWordLen,T_engDictWords,T_hashtagsPerWord,T_numChars,T_numHashtags,T_numSentences,T_numUrls,T_numWords,T_textRepFactor,T_upperCaseChars,T_urlsPerWord,U_category,U_gender,U_hasUsername,U_isPage,U_lenName,U_lenUsername,U_locale,U_pageLikes,U_wordsInName,Z_CLASS
1,0,0,3,3.0,21.333333333333332,1.0,mobile,1,0,0,1,0,1,1,100,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,18,20,4,0,2,NotSpam
1,0,5,0,3.0,0,7.0,web,0,0,0,1,1,1,0,97,1,0,0,0,0,0,0,110.0,5.166666666666667,16,0.0,93,0,1,1,18,1.0588235294117647,4,0.05555555555555555,38,0,1,1,22,21,0,3200,2,NotSpam
1,0,11,0,3.0,0,6.0,contentsharing,0,0,0,1,0,1,1,132,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,9,11,21,0,2,NotSpam
0,1,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,76,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,25,1,0,0,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,0,1,1,20,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,20,18,1,0,4,NotSpam
1,0,30,0,2.0,0,3.0,web,0,0,0,1,1,1,0,111,1,0,0,0,0,0,0,159.0,4.836363636363636,17,0.0,262,0,2,2,55,1.1702127659574468,8,0.03636363636363636,3,0,0,1,0,0,0,30,0,NotSpam
1,0,0,3,3.0,23.0,1.0,web,1,0,0,1,1,1,0,105,4,0,0,0,0,0,0,95.0,9.666666666666666,3,0.0,84,0,1,1,9,1.0,47,0.1111111111111111,0,1,1,0,10,10,4,0,2,NotSpam
1,0,0,1,3.0,17.0,1.0,mobile,1,0,0,1,1,1,0,51,3,0,0,0,0,0,0,38.0,7.666666666666667,2,0.0,69,0,2,1,9,1.0,4,0.1111111111111111,0,2,1,0,14,14,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,1,0,0,0,0,0,92.0,4.8125,12,0.0,77,0,1,1,16,1.1428571428571428,4,0.0625,0,1,1,0,8,10,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,722.0,5.127118644067797,90,0.0,569,0,1,1,118,1.4216867469879517,30,0.00847457627118644,0,1,1,0,10,14,1,0,2,NotSpam
1,0,7,0,3.0,0,2.0,web,0,0,0,1,0,1,1,81,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,0,15,4,0,0,NotSpam
1,0,10,0,4.0,0,1.0,web,0,0,0,1,1,1,0,73,1,0,0,0,0,0,0,73.0,73.0,0,0.0,73,0,1,2,1,1.0,0,2.0,0,2,1,0,17,10,1,0,3,NotSpam
1,0,7,1,3.0,58.0,7.0,web,0,0,0,1,1,0,0,150,1,0,0,0,0,0,0,85.33333333333333,4.595744680851064,41,0.0,211,0,3,1,47,1.119047619047619,10,0.02127659574468085,0,1,1,0,10,13,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,14,8,11,0,2,NotSpam
0,1,0,1,3.0,6.0,5.0,contentsharing,1,0,0,1,0,1,1,114,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,14,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,1,1,1,110,4,0,0,0,0,0,0,18.0,5.333333333333333,2,0.0,16,0,1,1,3,1.0,5,0.3333333333333333,0,2,1,0,12,12,1,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,web,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,96.5,6.222222222222222,24,0.0,168,0,2,1,27,1.08,53,0.037037037037037035,0,1,1,0,10,10,1,0,2,NotSpam
1,0,2,0,3.0,0,2.0,contentsharing,0,0,0,1,1,1,0,45,1,0,0,0,0,0,0,115.0,5.327272727272727,47,0.0,293,0,3,1,55,1.2790697674418605,9,0.01818181818181818,0,2,1,0,17,19,1,0,2,NotSpam
1,0,8,0,3.0,0,6.0,web,0,0,0,1,1,1,0,140,1,0,0,0,0,0,0,107.26666666666667,6.104803493449782,151,0.0,1324,0,15,1,229,1.396341463414634,71,0.004366812227074236,0,1,1,0,20,18,1,0,3,NotSpam
1,0,5,0,3.0,0,3.0,web,0,0,0,1,1,1,0,90,1,0,0,0,0,0,0,83.0,6.0,3,0.0,144,0,2,1,24,1.0,4,0.041666666666666664,4,0,1,1,0,12,0,83534,0,NotSpam
0,1,6,0,2.0,0,2.0,contentsharing,0,0,0,1,1,1,0,58,3,0,0,0,0,0,0,91.0,14.333333333333334,1,0.0,86,0,1,1,6,1.0,4,0.16666666666666666,0,1,1,0,22,17,3,0,3,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,53,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,14,1,0,2,NotSpam
0,1,0,1,3.0,17.0,1.0,mobile,1,0,0,1,0,1,1,52,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,0,0,11,0,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,59,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,11,1,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,12,7,7,0,2,NotSpam
1,0,0,2,2.0,5.0,3.0,web,0,0,0,1,1,1,0,72,3,0,0,0,0,1,0,72.0,72.0,0,0.0,72,0,1,2,1,1.0,10,2.0,0,1,1,0,18,18,1,0,2,NotSpam
1,0,7,0,3.0,0,3.0,mobile,0,0,0,1,0,1,1,90,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,15,4,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,11,15,1,0,2,NotSpam
0,1,0,1,3.0,6.0,5.0,web,1,0,0,1,1,1,0,113,4,0,0,0,0,1,0,31.666666666666668,4.764705882352941,15,0.0,79,0,3,1,17,1.0625,5,0.058823529411764705,0,2,1,0,13,20,1,0,2,NotSpam
1,0,12,0,2.0,0,5.0,web,0,0,0,1,1,1,0,114,1,0,0,0,0,0,0,62.333333333333336,5.0,23,0.09375,160,3,3,1,32,1.0666666666666667,10,0.03125,0,1,1,0,15,11,1,0,2,NotSpam
1,0,5,0,3.0,0,8.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,266.0,9.26923076923077,20,0.0,239,0,1,1,26,1.0,2,0.038461538461538464,0,1,1,0,15,15,1,0,2,NotSpam
1,0,12,0,3.0,0,5.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,153.0,7.8,25,0.0,271,0,2,1,35,1.1666666666666667,19,0.02857142857142857,0,1,1,0,18,17,1,0,2,NotSpam
1,0,0,3,3.0,17.0,1.0,mobile,1,0,0,1,1,1,1,87,4,0,0,0,0,0,0,21.0,6.333333333333333,0,0.0,19,0,1,1,3,1.0,3,0.3333333333333333,0,2,1,0,16,18,8,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,14,14,1,0,2,NotSpam
0,1,0,0,3.0,0,2.0,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,9,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,9,10,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,29.0,5.0,3,0.0,25,0,1,1,5,1.0,3,0.2,0,2,1,0,13,16,3,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,270.0,4.645833333333333,10,0.0,223,0,1,1,48,1.170731707317073,9,0.020833333333333332,0,2,1,0,15,15,11,0,2,NotSpam
1,0,4,0,4.0,0,3.0,contentsharing,0,0,0,1,1,1,0,87,1,0,0,0,0,0,0,122.0,4.23404255319149,41,0.0,199,0,2,1,47,1.175,6,0.02127659574468085,0,1,1,0,16,19,1,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,0,102,4,0,0,0,0,0,0,223.0,3.765957446808511,30,0.0,177,0,1,1,47,1.205128205128205,4,0.02127659574468085,0,1,1,0,17,15,1,0,3,NotSpam
1,0,0,3,3.0,17.0,1.0,mobile,1,0,0,1,1,1,1,87,4,0,0,0,0,0,0,79.0,5.153846153846154,10,0.0,67,0,1,1,13,1.0833333333333333,4,0.07692307692307693,0,1,1,0,12,12,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,18,8,3,0,3,NotSpam
1,0,7,0,2.0,0,2.0,web,0,0,0,1,1,1,0,80,1,1,1,0,0,0,0,7.5,4.333333333333333,2,0.0,13,0,2,1,3,1.0,3,0.3333333333333333,0,1,1,0,19,10,1,0,3,NotSpam
1,0,0,3,3.0,23.333333333333332,1.0,contentsharing,1,0,0,1,1,1,1,106,4,0,0,0,0,0,0,66.0,21.333333333333332,2,0.0,64,0,1,1,3,1.0,3,0.3333333333333333,0,1,1,0,12,10,1,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,contentsharing,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,9,11,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,20,3,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,53,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,10,1,0,3,NotSpam
1,0,0,0,3.0,0,4.0,web,0,0,0,1,0,1,1,68,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,16,3,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,57,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,20,19,1,0,3,NotSpam
1,0,9,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,86,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,9,4,0,2,NotSpam
1,0,7,0,3.0,0,3.0,web,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,99.0,99.0,0,0.0,99,0,1,1,1,1.0,0,1.0,0,1,1,0,29,9,4,0,4,NotSpam
1,0,9,0,3.0,0,4.0,contentsharing,0,0,0,1,0,1,1,107,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,3,0,0,1,0,0,0,68,0,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,0,102,4,0,0,0,0,0,0,44.0,6.5,1,0.0,39,0,1,1,6,1.0,7,0.16666666666666666,0,2,1,0,17,9,1,0,3,NotSpam
1,0,4,0,2.0,0,7.0,mobile,0,0,0,1,0,1,1,91,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,11,1,0,2,NotSpam
1,0,16,8,3.0,28.75,5.0,web,0,0,0,1,1,1,0,150,1,0,0,0,0,1,0,118.2,10.48076923076923,13,0.0,543,0,5,2,52,1.1818181818181819,10,0.038461538461538464,0,1,1,0,14,15,8,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,contentsharing,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,13,19,1,0,2,NotSpam
1,0,8,0,3.0,0,5.0,web,0,0,0,1,1,1,0,90,1,0,0,1,0,0,0,136.0,16.125,7,0.0,127,0,1,2,8,1.0,9,0.25,0,2,1,0,18,8,1,0,3,NotSpam
1,0,20,0,3.0,0,7.0,web,0,0,0,1,1,1,0,150,1,0,0,0,0,0,0,152.0,152.0,0,0.0,152,0,1,2,1,1.0,3,2.0,0,1,1,0,14,13,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,48.666666666666664,5.7727272727272725,18,0.0,127,0,3,1,22,1.0,9,0.045454545454545456,17,0,0,1,32,0,0,2260,5,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,61,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,0,0,9,0,1,0,2,NotSpam
1,0,10,0,3.0,0,5.0,web,0,0,0,1,1,1,0,118,1,0,0,0,0,0,0,42.0,5.615384615384615,8,0.0,73,0,2,1,13,1.0,4,0.07692307692307693,0,1,1,0,12,14,1,0,2,NotSpam
1,0,2,0,3.0,0,1.0,web,0,0,0,1,1,1,0,37,1,0,0,0,0,0,0,37.0,37.0,0,0.0,37,0,1,2,1,1.0,0,2.0,0,2,1,0,11,6,6,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,58,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,10,17,1,0,2,NotSpam
1,0,1,0,3.0,0,1.0,contentsharing,0,0,0,1,0,1,1,35,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,16,5,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,1,1,1,105,4,1,1,0,0,0,0,15.0,4.875,1,0.0,39,0,3,1,8,1.0,8,0.125,0,1,1,0,18,17,3,0,3,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,1,1,0,61,1,0,0,0,0,0,0,163.0,4.125,8,0.0,132,0,1,1,32,1.0666666666666667,11,0.03125,0,0,0,0,13,0,0,0,2,NotSpam
1,0,1,0,3.0,0,2.0,contentsharing,0,0,0,1,0,1,1,44,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,10,15,3,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,1,1,0,25,3,0,0,0,0,0,0,120.0,9.083333333333334,2,0.0,105,0,1,1,12,1.0,30,0.08333333333333333,0,0,1,0,16,18,21,0,2,NotSpam
0,1,1,2,3.0,20.5,1.0,mobile,0,0,0,1,0,1,1,72,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,11,10,11,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,19,12,27,0,3,NotSpam
0,1,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,1,1,1,111,4,0,0,0,0,0,0,5.0,5.0,1,0.0,5,0,1,1,1,1.0,1,1.0,0,1,1,0,15,14,1,0,3,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,19,21,11,0,3,NotSpam
1,0,11,0,5.0,0,5.0,web,0,0,0,1,1,1,0,125,1,0,0,0,0,0,0,28.5,5.777777777777778,0,0.0,49,0,2,1,9,1.0,3,0.1111111111111111,0,2,1,0,12,9,8,0,2,NotSpam
1,0,10,0,3.0,0,4.0,contentsharing,0,0,0,1,0,1,1,119,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,12,1,0,2,NotSpam
1,0,0,2,3.0,13.0,1.0,web,0,0,0,1,1,1,0,42,3,0,0,0,0,1,0,64.5,4.954545454545454,36,0.0,218,0,4,2,44,1.1,16,0.045454545454545456,0,1,1,0,13,13,1,0,2,NotSpam
1,0,0,3,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,12,12,3,0,2,NotSpam
1,0,1,1,3.0,20.0,7.0,web,0,0,0,1,1,1,0,91,1,0,0,0,0,0,0,20.0,6.0,2,0.0,18,0,1,1,3,1.0,5,0.3333333333333333,0,1,1,0,20,7,1,0,2,NotSpam
1,0,0,3,3.0,15.666666666666666,1.0,contentsharing,1,0,0,1,0,1,1,83,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,17,16,8,0,2,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,61,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,15,1,0,2,NotSpam
1,0,8,0,3.0,0,5.0,mobile,0,0,0,1,0,1,1,98,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,10,10,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,41.0,5.0,7,0.07142857142857142,70,1,2,1,14,1.0,15,0.07142857142857142,87,0,1,1,23,30,0,1789,4,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,1,1,1,105,4,0,0,0,0,0,0,49.0,6.142857142857143,6,0.0,43,0,1,1,7,1.0,4,0.14285714285714285,0,2,1,0,18,20,1,0,2,NotSpam
1,0,2,0,3.0,0,2.0,web,0,0,0,1,1,0,0,54,1,0,0,0,0,0,0,176.0,8.31578947368421,16,0.0,157,0,1,2,19,1.0555555555555556,5,0.10526315789473684,0,1,1,0,13,15,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,52,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,16,1,0,3,NotSpam
1,0,0,0,2.0,0,1.0,mobile,0,0,0,1,1,1,0,27,3,1,0,0,0,0,0,95.0,4.647058823529412,8,0.0,78,0,1,1,17,1.0625,12,0.058823529411764705,0,2,1,0,11,15,1,0,2,NotSpam
1,0,6,0,3.0,0,4.0,contentsharing,0,0,0,1,1,1,0,91,1,0,0,0,0,0,0,153.0,6.7,2,0.0,134,0,1,1,20,1.0,10,0.05,0,1,1,0,17,15,19,0,3,NotSpam
1,0,0,1,3.0,9.0,1.0,other,0,0,0,1,0,1,0,54,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,16,23,3,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,13,13,1,0,2,NotSpam
0,1,0,3,3.0,21.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,102,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,19,19,1,0,2,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,62,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,17,15,3,0,3,NotSpam
1,0,0,3,3.0,23.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,107,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,14,16,7,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,1,1,1,110,4,0,0,0,0,0,0,37.0,3.75,5,0.0,59,0,2,1,16,1.0666666666666667,1,0.0625,0,2,1,0,11,8,11,0,2,NotSpam
1,0,1,2,3.0,14.5,1.0,web,0,0,0,1,1,1,0,59,3,1,0,0,0,0,0,22.0,6.666666666666667,1,0.0,20,0,1,1,3,1.0,3,0.3333333333333333,0,0,0,0,0,0,0,0,0,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,1,1,0,56,1,0,0,0,0,0,0,19.0,4.0,3,0.0,16,0,1,1,4,1.0,1,0.25,0,1,1,0,11,11,1,0,2,NotSpam
1,0,0,1,3.0,13.0,1.0,contentsharing,0,0,0,1,0,1,1,42,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,27,9,8,0,4,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,0,102,4,0,0,0,0,1,1,281.0,4.3544303797468356,117,0.0,688,0,3,1,158,1.3859649122807018,35,0.006329113924050633,0,1,1,0,27,16,1,0,3,NotSpam
0,1,0,0,3.0,0,2.0,thirdparty,1,0,0,1,0,1,0,57,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,11,17,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,mobile,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,11,14,11,0,2,NotSpam
1,0,0,2,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,83,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,20,19,1,0,3,NotSpam
1,0,4,0,3.0,0,5.0,mobile,0,0,0,1,0,1,1,85,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,17,17,1,0,2,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,13,13,4,0,2,NotSpam
1,0,0,4,3.0,16.25,1.0,mobile,1,0,0,1,1,1,1,102,4,0,0,0,0,0,0,8.0,3.5,1,0.0,7,0,1,1,2,1.0,3,0.5,0,2,1,0,16,21,1,0,2,NotSpam
1,0,11,0,2.0,0,2.0,contentsharing,0,0,0,1,0,1,1,94,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,8,8,0,2,NotSpam
1,0,0,0,3.0,0,3.0,mobile,1,0,0,1,0,1,1,67,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,26,12,11,0,4,NotSpam
0,1,0,3,3.0,22.0,1.0,mobile,1,0,0,1,0,1,1,103,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,12,14,1,0,2,NotSpam
1,0,0,2,3.0,13.0,1.0,web,0,0,0,1,1,1,0,42,3,1,0,0,0,1,0,47.5,11.125,5,0.0,89,0,2,2,8,1.0,5,0.25,0,2,1,0,12,15,1,0,2,NotSpam
0,1,1,1,3.0,13.0,1.0,contentsharing,0,0,0,1,0,1,1,43,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,18,14,1,0,4,NotSpam
1,0,0,4,3.0,16.0,1.0,mobile,1,0,0,1,1,1,0,101,4,0,0,0,0,0,0,86.55555555555556,4.574596774193548,912,0.0,4509,0,63,1,992,2.1471861471861473,131,0.0010080645161290322,0,1,1,0,12,12,1,0,2,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,mobile,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,9,13,1,0,2,NotSpam
1,0,0,0,2.0,0,1.0,contentsharing,0,0,0,1,1,1,0,22,1,0,0,0,0,0,0,192.0,5.892857142857143,20,0.0,165,0,1,1,28,1.1666666666666667,148,0.03571428571428571,0,2,1,0,13,12,1,0,2,NotSpam
1,0,4,0,2.0,0,1.0,web,0,0,0,1,1,1,0,34,1,0,0,0,0,0,0,88.0,7.9,4,0.3,79,3,1,2,10,1.0,6,0.2,0,2,1,0,10,9,1,0,2,NotSpam
1,0,7,1,2.0,29.0,5.0,web,0,0,0,1,1,1,0,86,1,0,0,0,0,0,0,37.0,6.6,3,0.2,31,1,1,1,5,1.0,8,0.2,38,0,1,1,16,13,0,390,3,NotSpam
1,0,0,3,3.0,24.666666666666668,1.0,contentsharing,1,0,0,1,0,1,1,110,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,14,8,1,0,3,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,1,1,0,61,1,1,0,0,0,0,0,128.66666666666666,4.506944444444445,110,0.0,607,0,6,1,144,1.6179775280898876,41,0.006944444444444444,0,2,1,0,18,24,1,0,3,NotSpam
1,0,0,0,3.0,0,3.0,contentsharing,1,0,0,1,0,1,1,59,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,2,1,0,25,21,3,0,3,NotSpam
1,0,0,3,3.0,23.0,1.0,contentsharing,1,0,0,1,0,1,1,105,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,1,1.0,0,1.0,0,1,1,0,15,14,1,0,3,NotSpam
1,1,9,4,2.5,24.25,1.0,contentsharing,1,0,0,1,1,1,0,52,3,0,0,0,0,1,0,164.0,164.0,0,0.0,164,0,1,2,1,1.0,0,2.0,0,1,1,0,13,14,20,0,2,NotSpam
1,0,13,0,3.0,0,7.0,web,0,0,0,1,1,1,0,150,1,1,1,0,0,1,0,82.0,3.9523809523809526,69,0.0,332,0,5,1,84,1.2352941176470589,16,0.011904761904761904,0,2,1,0,13,6,1,0,2,NotSpam
